replica,x,y
45,3661.2349,1111.5665
45,2763.0464,2225.4185
45,11989.484,6112.1465
45,6914.1045,4457.6855
45,10715.532,13242.768
45,7241.0073,19090.709
45,2463.2275,17315.191
45,5211.851,9593.066
45,3532.7607,11125.228
45,17954.656,11936.135
45,4028.664,17807.453
45,1257.7908,19089.355
45,5215.8237,13310.843
45,14780.075,19008.412
45,13455.644,15415.202
45,11641.99,17509.736
45,13273.466,7348.5312
45,15480.394,3580.5696
45,1248.2312,7177.961
45,16041.523,19407.045
45,15394.782,16810.09
45,5338.8696,17743.227
45,1702.1261,10937.866
45,5200.4233,419.9263
45,4343.767,15160.055
45,16328.913,13935.607
45,13276.377,15068.472
45,9540.612,14788.46
45,6455.9717,654.57196
45,8141.977,11329.758
45,7757.866,10806.916
45,14953.842,13681.293
45,4931.6665,12224.734
45,5887.8257,16409.236
45,3299.6067,9852.99
45,14187.765,7750.161
45,15546.616,15226.761
45,5092.62,1187.4629
45,10570.828,7347.433
45,3465.05,18735.932
45,18946.672,9428.372
45,15760.107,12022.353
46,10000.0,10000.0
46,15347.542,13239.748
46,10829.103,8659.279
46,10545.006,13724.137
46,10445.843,2710.211
46,4344.6396,9434.369
46,13433.476,12090.818
46,18170.707,15501.477
46,19887.148,11669.918
46,11923.49,3062.6638
46,8278.787,12701.915
46,13421.0205,11567.295
46,9104.803,7298.6997
46,12166.259,167.47342
46,8343.579,13685.734
46,12774.839,15834.468
46,11209.059,18530.037
46,10128.302,10022.132
46,4789.7393,2727.3923
46,1461.5304,11025.577
46,14054.651,10885.003
46,8408.077,13551.57
46,19816.297,9904.209
46,11351.85,19209.736
46,2384.8303,9339.975
46,1619.6517,12644.193
46,2718.3523,14205.44
46,7690.303,7486.876
46,1262.7294,13692.387
46,7847.6875,15157.849
46,13230.26,1902.5582
46,967.60144,12926.511
46,9481.158,18590.453
46,9991.416,3635.7173
46,4616.255,3604.1223
46,12403.198,1939.9932
46,6204.792,2840.048
46,5406.961,18889.674
46,16647.822,8647.7705
46,2246.8804,6570.0547
46,5352.764,8220.737
46,10087.311,7666.742
46,13398.453,13663.457
46,14780.588,2020.1545
46,13002.614,963.08136
46,3300.485,16973.713
46,466.1934,14720.196
46,5117.7764,7.9417067
46,18357.07,17498.133
46,19644.826,1105.1025
46,9863.613,8918.135
46,12824.842,1890.1788
46,13712.601,13557.893
46,12054.498,13585.592
46,15835.948,2617.9392
46,4571.29,9235.942
46,1843.8212,7498.219
46,7624.389,2414.2312
46,2073.3447,2083.176
46,19584.15,13409.148
46,9770.421,5410.3687
46,1559.4253,10877.93
46,19230.172,3682.6643
46,3317.0247,19972.42
46,6022.0166,13629.774
46,12656.99,6105.2075
46,16114.712,60.075348
46,5.1674356,16809.629
46,13181.895,22.741394
46,11640.017,16495.871
46,15084.921,321.48907
46,3786.193,4297.695
46,6914.5425,17368.863
46,1209.335,18491.951
46,15657.863,1375.1328
46,19046.336,3008.2505
46,1387.8451,3816.6804
46,6030.923,12450.488
46,11096.91,1178.0908
46,8149.5015,16364.499
46,6476.5234,18883.543
46,1168.242,2525.1882
46,9495.004,9030.498
46,14532.5625,3979.7986
46,14767.722,11264.0625
46,16392.492,16984.814
46,14408.825,6785.5664
46,6487.225,7616.0645
46,1100.5903,9178.141
46,17865.723,17035.635
46,10704.939,12158.006
46,5831.2407,16779.768
46,11735.011,4209.0737
46,17584.852,14110.778
46,4329.7266,14656.142
46,9428.175,3413.2102
46,14027.86,120.97526
46,15734.108,17740.395
46,16253.799,17214.182
46,11652.963,8892.583
46,13817.22,14482.966
46,5921.734,5740.618
46,9754.274,15399.082
46,576.39685,13519.261
46,19348.021,14167.132
46,19297.553,14983.618
46,12644.272,6273.6553
46,7767.467,19826.56
46,18989.832,12429.006
46,10771.277,7493.061
46,5632.563,12688.915
46,1546.0682,15198.626
46,18789.83,11546.463
46,6989.7866,4427.3433
46,4003.684,2045.2063
46,12724.133,4240.8584
46,3835.7197,7459.6416
46,3891.795,3245.144
46,6704.6157,11367.756
46,3639.049,1870.785
46,2173.2822,5376.371
46,5154.791,6856.9424
46,3360.998,5424.096
46,2826.5527,12118.698
46,6171.6997,19527.191
46,7680.044,4386.3013
46,2553.8274,1259.4943
46,242.29553,12286.73
46,775.2829,7663.267
46,8643.661,10349.517
46,6008.3877,567.0002
46,9700.759,17144.8
46,11843.884,15075.408
46,8540.254,13226.58
46,16799.521,11224.537
46,11126.668,4429.2817
46,19228.605,15006.098
46,10804.666,15565.573
46,1515.3763,14047.993
46,7307.589,3121.609
46,8551.268,16892.572
46,9442.726,16533.652
46,13385.719,15418.308
46,54.217224,1016.82263
46,11967.756,7487.6396
46,12973.741,10293.841
46,10874.03,14400.545
46,12616.486,4050.6094
46,4575.81,12338.937
46,18338.035,17699.297
46,15800.743,15929.533
46,9553.639,3335.128
46,5225.007,19907.725
46,16454.121,17782.137
46,6051.098,3207.272
46,832.646,6636.17
46,374.7252,12075.666
46,13651.771,1082.5409
46,2874.1467,12385.864
46,932.5318,2235.839
46,19916.803,10793.926
46,11035.399,11884.197
46,8938.089,19834.08
46,7579.412,10563.809
46,10929.711,18753.344
46,1277.3053,17352.875
46,6220.9326,15865.931
46,10882.436,6677.1475
46,15419.471,15875.838
46,1828.5399,8216.295
46,2805.3972,7666.299
46,10996.051,6814.9927
46,4427.792,5365.6084
46,16147.095,8701.659
46,18377.137,4594.879
46,19103.371,17736.12
46,2412.801,10298.17
46,11166.986,671.2174
46,14968.008,17225.568
46,2182.7327,4730.092
46,19006.836,12637.1045
46,4087.9592,5081.802
46,16918.65,16921.963
46,11545.52,19315.844
46,7323.712,9884.445
46,14806.51,5556.4277
46,6422.6567,3042.929
46,10503.906,19108.938
46,17860.074,14366.884
46,1638.8374,19049.693
46,15569.091,6659.8545
46,19480.473,19640.365
46,3809.1628,6247.6455
46,8110.664,12136.149
46,13159.574,9178.844
46,10492.904,4938.98
46,4139.032,13646.358
46,15793.706,17750.494
46,15558.801,4800.6294
46,7786.9053,19660.195
46,3557.1638,6712.6465
46,16483.684,8818.339
46,17450.436,1293.1989
46,7871.0557,7608.9966
46,3786.5881,4570.881
46,11283.981,19628.742
46,17343.496,15740.15
46,6661.393,2990.3848
46,9120.573,19214.164
46,7258.6387,5140.8364
46,11711.923,5248.467
46,15923.319,8190.1006
46,13141.647,10140.908
46,13360.466,4168.214
46,13577.183,12901.004
46,14406.764,5500.943
46,19615.352,2014.7563
46,12215.719,12311.592
46,10718.719,8347.14
46,13642.616,7734.2954
46,8051.98,18931.148
46,19347.19,7488.279
46,7538.369,17705.59
46,3136.0742,6866.188
46,3980.622,16563.432
46,3750.9595,11908.325
46,9629.605,4564.752
46,6548.991,6794.708
46,17932.092,9326.485
46,17970.72,7419.116
47,10000.0,10000.0
47,7435.9355,3636.2026
47,13168.727,12378.422
47,9885.473,12109.673
47,4098.7793,6144.915
47,4997.8125,6465.803
47,12769.398,6345.9453
47,10491.995,14565.463
47,16461.324,3922.9097
47,18976.19,5372.4272
47,19673.541,11684.166
47,17623.285,8699.002
47,6477.278,14190.832
47,19521.318,5900.896
47,1247.7133,331.4104
47,14150.988,15628.304
47,19371.713,14117.407
47,10231.882,7282.81
47,6724.1772,9539.175
47,6716.9736,751.43146
47,2780.1365,14708.068
47,6222.9507,8277.989
47,1385.3147,1637.6725
47,7977.016,19634.248
47,14193.189,12056.446
47,6619.6045,16509.553
47,18098.371,6130.818
47,18934.357,3694.3489
47,11986.291,10882.734
47,19937.498,18410.176
47,14576.489,10637.927
47,19451.244,15316.356
47,3823.3872,17011.035
47,15158.511,3865.0278
47,7791.3955,16521.156
47,4332.369,11242.225
47,6009.078,9182.919
47,921.2815,19167.533
47,1252.3654,9572.402
47,5498.387,3299.4785
47,2342.8247,16167.97
47,9578.116,3021.856
47,7414.179,19788.39
47,17258.033,19258.96
47,7039.227,2652.3198
47,19.56718,19037.26
47,9760.336,9020.658
47,2032.8658,4145.751
47,1169.2263,18609.46
47,11304.129,1658.6262
47,1750.883,11913.081
47,14663.541,7990.988
47,11636.107,15404.261
47,13819.494,14932.024
47,13202.5,7162.549
47,388.7588,5950.158
47,16833.643,11081.432
47,7080.406,22.002966
47,5457.075,5499.859
47,5255.357,6206.2964
47,18380.68,13411.817
47,13595.25,10683.493
47,18711.023,13921.644
47,17177.102,4228.3804
47,370.3232,7994.366
47,14619.164,18412.682
47,7400.9424,12977.756
47,5973.8857,6391.4844
47,16287.884,9602.993
47,11421.909,10716.075
47,18491.8,7337.511
47,5316.9976,10337.093
47,15247.064,5726.835
47,1316.3146,3174.5947
47,19516.316,3134.6184
47,12009.219,9502.736
47,18612.275,18708.057
47,19058.723,3153.25
47,12016.621,17528.76
47,5292.1104,11116.516
47,16850.934,15415.281
47,17619.4,3894.7095
47,18870.799,14592.08
47,5247.8174,2208.049
47,9423.254,18983.166
47,13141.535,15903.724
47,8899.802,14106.645
47,14674.875,3996.6553
47,19143.576,10464.327
47,13815.721,17806.035
47,6526.335,13145.03
47,19441.867,19828.725
47,4790.2666,10808.489
47,11915.793,13428.466
47,17615.988,8881.861
47,17511.125,2009.3877
47,15219.333,3759.5383
47,15928.163,17264.467
47,7759.913,3313.177
47,9154.36,8810.126
47,13887.014,8097.605
47,11704.685,11243.777
47,18267.908,10476.26
47,12523.536,5551.4717
47,2471.312,8891.766
47,17712.889,8199.463
47,10939.042,9806.436
47,1996.7009,18184.023
47,10703.689,18926.727
47,16381.804,19994.51
47,8621.146,8987.474
47,19941.004,10691.023
47,13034.18,11852.349
47,7313.576,9710.821
47,14012.111,19010.016
47,7301.125,3990.643
47,1676.1354,4609.3096
47,626.9763,15400.738
47,13577.601,14621.785
47,10700.056,11822.864
47,12645.471,15354.099
47,5023.639,15846.37
47,1255.7769,4752.8853
47,17461.863,18627.682
47,5350.361,1859.6086
47,18069.77,13530.127
47,4178.897,18501.064
47,18634.65,15465.587
47,7543.2007,17128.055
47,12834.537,14776.559
47,16741.186,4963.963
47,13420.129,15716.541
47,11479.122,11530.29
47,16427.309,2824.2246
47,2655.1914,12496.549
47,7019.305,6724.704
47,8439.511,926.8437
47,3679.06,7999.937
47,17767.273,15088.553
47,14452.904,10495.584
47,5549.602,10271.415
47,11308.955,301.68146
47,11756.173,2806.2886
47,5487.3057,9606.843
47,8084.7363,9015.303
47,11426.48,15784.828
47,65.446236,1442.3085
47,5430.923,16314.248
47,7985.896,5937.082
47,2508.8208,8777.528
47,14779.905,15032.239
47,18829.326,17586.832
47,7754.8203,2872.713
47,3504.2383,12670.431
47,7204.2935,10842.186
47,15551.46,15270.439
47,5809.1865,15392.203
47,5947.8423,17635.896
47,16392.744,7551.917
47,874.02423,9012.338
47,9116.203,4786.0034
47,14034.92,7201.893
47,16661.496,18585.58
47,16999.291,15807.781
47,1243.7936,5563.959
47,18922.027,10378.4
47,5008.102,7921.805
47,6233.4316,10170.904
47,6479.0415,1563.2102
47,6204.8257,11290.118
47,17069.664,3259.8423
47,19698.45,5902.075
47,2859.919,8253.855
47,10320.267,11764.414
47,5598.939,2199.862
47,11648.974,15650.207
47,2390.1753,17109.422
47,10204.805,18970.564
47,5502.331,841.9967
47,6766.628,8159.1313
47,4892.4067,17042.156
47,27.89875,19061.855
47,15886.815,5357.117
47,5105.0903,18008.314
47,245.26251,18705.22
47,16032.832,2920.5852
47,9631.865,7956.4395
47,17132.004,6723.8657
47,4363.64,11581.342
47,1202.8496,13655.808
47,18933.066,7961.51
47,8292.043,11943.827
47,16638.004,4618.1523
47,17506.943,10987.231
47,5076.0713,1320.3148
47,13170.994,11480.437
47,13801.185,11105.074
47,5936.415,12674.899
47,14466.762,8846.358
47,17288.664,7236.8755
47,14991.298,19000.79
47,15935.239,5844.049
47,10064.176,19832.777
47,8128.6953,5072.3394
47,1689.4214,12538.651
47,4938.702,5725.6934
47,6011.54,8964.864
47,11168.904,3227.3818
47,2099.0662,12807.022
47,2293.1018,7544.573
47,454.89175,1420.9957
48,10000.0,10000.0
48,909.9563,18692.867
48,14457.23,5888.592
48,5849.9277,7298.7534
48,2081.245,9532.26
48,12331.758,7512.1504
48,12394.711,18685.297
48,4139.241,14017.76
48,14369.34,17382.383
48,19231.338,14004.116
48,4865.8047,16826.354
48,10050.381,16227.56
48,8654.704,4818.262
48,13026.2,10744.263
48,150.244,19030.488
48,2352.6682,17022.336
48,15209.824,289.3981
48,4977.4336,17851.992
48,19033.537,7483.306
48,10644.195,15425.119
48,3552.8267,10658.983
48,6428.233,7033.214
48,12610.415,5477.4326
48,18113.816,5517.112
48,16037.941,18238.92
48,5313.3403,8855.818
48,19918.965,8769.587
48,16797.998,5715.571
48,8483.385,17069.867
48,1704.8295,1337.7959
48,3722.7988,16674.32
48,6576.7876,8395.79
48,15511.0625,14851.115
48,7549.7183,10575.695
48,17573.145,3050.7512
48,4189.0107,13703.618
48,4050.3416,3297.2097
48,19310.143,12536.282
48,12771.212,7338.8706
48,772.05304,9360.604
48,7374.806,684.079
48,18529.32,18227.729
48,14643.709,15933.026
48,18829.277,16007.348
48,1631.8386,6795.151
48,8495.15,12363.48
48,12059.925,14624.709
48,13278.311,16134.955
48,13776.924,5518.0054
48,9554.371,858.88257
48,15953.553,10591.122
48,3700.7556,10673.523
48,16909.223,10405.148
48,10264.367,19186.08
48,5659.526,19411.7
48,18557.502,4949.3877
48,11209.279,6279.8843
48,3024.8872,10544.337
48,6685.383,17651.729
48,9953.895,2770.304
48,3386.4453,16066.456
48,14709.252,14089.262
48,11552.405,7626.743
48,16237.021,7325.8223
48,15981.587,7477.568
48,13377.458,15590.527
48,11228.845,3554.8677
48,2116.3042,17856.887
48,19601.898,6067.543
48,1274.6362,17486.611
48,10558.522,18117.031
48,19207.445,10884.98
48,14060.037,13864.187
48,6484.876,8509.032
48,16050.794,369.34857
48,7076.8047,8916.765
48,7753.0146,5925.4004
48,16808.342,8501.1
48,14161.197,9383.458
48,5433.774,7273.364
48,3994.348,913.4346
48,2156.1357,11281.52
48,16405.06,3508.1694
48,7882.3813,565.8423
48,1104.8619,5080.9917
48,17945.232,7580.862
48,13431.708,13393.857
48,16312.95,7946.306
48,10688.981,14545.299
48,14534.271,15947.416
48,4084.6128,9719.61
48,2349.9128,18895.732
48,4555.885,13639.541
48,2797.7888,12049.25
48,7861.9893,9598.063
48,18931.293,2069.644
48,2825.7488,16989.355
48,7640.1504,12191.112
48,5059.6025,11394.377
48,9055.472,574.74457
48,7415.497,14749.386
48,5376.056,16304.516
48,12026.964,4551.34
48,13503.134,12864.9375
48,2540.7683,14631.158
48,5802.906,2565.0896
48,8368.835,102.77279
48,1056.8397,9404.613
48,8553.016,2985.1997
48,15598.852,9538.146
48,320.8149,13826.282
48,19445.156,15658.229
48,8726.751,17635.44
48,7384.4785,11340.657
48,10212.458,10971.821
48,9265.799,13920.361
48,13097.05,4963.41
48,1101.4154,18680.66
48,13750.28,4287.65
48,19371.518,145.50746
48,6789.6265,11658.953
48,8729.263,5260.9463
48,13185.485,12709.129
48,8375.565,17495.75
48,19566.523,2756.1006
48,10197.881,12168.108
48,18522.758,18775.969
48,8229.293,19033.48
48,1094.0092,74.07944
48,10090.753,12584.548
48,7303.8594,3624.3577
48,5158.6724,18507.83
48,17031.994,377.9134
48,19232.904,567.6443
48,6910.479,3914.6548
48,8017.3086,3096.7715
48,136.08542,13725.469
48,8753.885,13668.17
48,1246.9492,17059.021
48,2719.9724,737.13367
48,699.3635,1944.0955
48,8021.9624,12701.798
48,1772.1266,1004.17706
48,10794.264,18044.61
48,12233.862,19999.674
48,2648.3096,649.5468
48,15583.5205,5917.3086
48,14619.089,4194.3623
48,7033.204,11182.618
48,1589.9908,13586.829
48,16554.004,5491.04
48,11356.901,6400.993
48,15827.186,10607.153
48,16820.799,6556.9077
48,2434.96,17145.791
48,9818.147,7074.237
48,6645.954,10047.594
48,16206.81,2469.53
48,2693.7715,7144.6187
48,4739.009,15680.791
48,17212.207,2991.0315
48,3002.843,16862.975
48,2626.3257,2829.009
48,6097.9663,13624.779
48,3237.505,16214.287
48,10642.271,19044.248
48,1502.2003,7232.9355
48,4363.3955,3039.7244
48,19230.158,19950.14
48,1596.4513,19046.143
48,19021.26,9217.166
48,5018.7183,299.31683
48,4237.093,2733.7021
48,17684.818,15013.345
48,12980.327,2466.2793
48,5328.7964,12510.493
48,11506.722,3718.6458
48,17907.182,10108.374
48,2440.1384,6081.2812
48,2069.6506,7696.9995
48,595.3992,5759.496
48,18134.723,16933.67
48,12626.853,8767.939
48,685.4697,19749.908
48,14920.379,6659.177
48,2181.969,2557.1274
48,12584.286,18267.09
48,2647.1816,12096.652
48,18473.096,1015.4944
48,478.1748,8965.05
48,16974.66,5945.5625
48,12657.132,15260.474
48,2050.1177,10195.491
48,16306.05,10861.871
48,15418.643,3741.5051
49,10000.0,10000.0
49,13459.219,14722.297
49,8669.498,8575.786
49,15162.313,4282.58
49,81.496,4204.1846
49,1176.0215,781.20435
49,19597.707,7254.706
49,2859.4888,11846.894
49,16963.057,11674.866
49,6330.506,7652.3247
49,15679.089,7974.7715
49,13285.5205,12087.845
49,16498.984,4740.6294
49,6103.498,12275.283
49,19580.91,10758.269
49,5541.198,8774.615
49,5403.2285,15556.106
49,15597.5625,8165.9424
49,6675.266,10565.514
49,16457.66,13881.36
49,16682.688,7284.172
49,8602.37,10096.386
49,1116.099,18008.436
49,14469.555,853.7216
49,16768.533,6823.502
49,7177.973,18772.287
49,2485.6406,11244.984
49,17761.283,3056.8237
49,17287.9,3030.4202
49,17652.748,5983.204
49,15590.469,1109.6132
49,16737.02,9579.83
49,3652.82,12766.09
49,9847.284,12208.686
49,10866.007,3621.3953
49,485.42685,16662.725
49,13549.762,336.2328
49,14902.209,2036.2994
49,850.3114,17468.799
49,7129.0874,4997.633
49,4646.4097,13975.843
49,15054.903,15979.393
49,2211.3403,13125.93
49,14029.928,5760.571
49,5694.233,11325.421
49,9323.809,9564.317
49,13248.469,10009.382
49,12217.508,11394.683
49,8918.435,10680.008
49,14058.86,13400.862
49,12538.567,559.80145
49,9961.211,13220.714
49,19656.232,8005.583
49,762.3382,1556.4316
49,3707.2864,4714.5107
49,12506.566,14528.397
49,1638.3853,19970.697
49,12421.232,12509.773
49,6082.7046,627.3192
49,12660.938,14924.756
49,4974.7466,11558.551
49,14069.609,13427.483
49,8322.808,15891.343
49,14622.217,9504.831
49,17416.652,16255.891
49,19458.416,19326.844
49,7152.388,3483.5134
49,1779.5024,15564.49
49,6428.432,16441.316
49,15792.6455,12866.998
49,12925.256,7665.7305
49,16174.006,2119.8018
49,10133.988,160.44981
49,15194.097,15508.537
49,7502.094,15928.221
49,2842.8271,19171.445
49,6397.0815,756.45825
49,814.6329,8153.3506
49,9187.627,18238.326
49,15939.578,16546.125
49,2739.0823,4691.8364
49,10633.379,13030.526
49,16585.953,126.00887
49,905.0031,5705.9814
49,2938.4553,11459.721
49,11719.2295,869.45337
49,9084.875,3695.2947
49,19392.152,3843.1333
49,4526.95,5655.1206
49,14662.742,16173.6875
49,18503.066,14558.52
49,7781.0767,2128.1714
49,6615.2637,1148.9647
49,11090.431,10097.656
49,5131.7905,3394.2148
49,2513.6238,19372.07
49,13784.905,9679.484
49,1598.7052,3804.7964
49,8433.21,8594.414
49,16107.867,2291.4038
49,5796.2344,18665.447
49,9039.769,5404.336
49,5943.6436,15369.236
49,13920.305,2272.1633
49,5365.3027,12608.761
49,1778.0231,8284.974
49,4389.424,13290.443
49,18038.363,14986.037
49,15408.583,8726.679
49,9623.26,3268.5369
49,1983.8427,7127.2007
49,712.5281,4448.717
49,485.26608,11705.373
49,9112.138,4611.8657
49,8378.757,16347.9375
49,5359.881,14163.715
49,17432.28,5738.338
49,17410.572,19255.004
49,6976.506,13028.068
49,1131.5336,12730.234
49,5525.7617,14234.515
49,7305.27,3231.2375
49,3125.697,14577.233
49,13548.238,1902.1213
49,15101.328,3495.5786
49,16376.157,16599.992
49,10446.93,4902.509
49,6135.996,9892.179
49,3062.805,14657.517
49,19437.137,5276.067
49,18553.621,15671.557
49,19367.842,12921.949
49,11291.005,16721.492
49,10969.8,822.3399
49,2048.9644,3632.1052
49,1368.7616,1585.1376
49,2148.9324,84.24336
49,15900.102,15529.821
49,12916.07,14160.914
49,16543.078,13034.088
49,19465.018,18969.03
49,15365.501,17158.57
49,9506.533,592.3976
49,9251.572,13607.928
49,7159.494,15168.878
49,856.8635,3032.2056
49,8035.868,4852.519
49,1222.1593,9684.767
49,389.07693,2089.8955
49,1702.942,12753.301
49,11422.624,17897.828
49,12509.8545,10862.098
49,7533.3677,17988.291
49,16449.795,13933.59
49,17749.777,1888.2971
49,9146.477,7556.507
49,8759.925,9822.592
49,15566.868,9331.158
49,17907.848,3318.2097
49,961.71,1043.5402
49,17878.785,10338.639
49,9483.441,3484.7598
49,1455.0828,1383.5159
49,18216.28,11493.83
49,16266.383,15173.481
49,16377.167,16263.713
49,10862.609,5514.699
49,16936.668,3162.2659
49,13380.383,4807.671
49,19491.506,9706.166
49,2226.601,16624.535
49,16813.049,439.0994
49,9407.237,786.08563
49,3452.884,11542.788
49,8827.075,1216.7856
49,1789.274,18872.646
49,18590.23,17135.287
49,4510.6235,9733.339
49,16433.805,10737.082
49,6094.8696,3163.4084
49,17580.693,15082.119
49,14784.462,10388.692
49,18956.168,18653.562
49,10927.348,4333.0103
49,12519.043,2010.5946
49,17613.715,5453.9272
49,19147.76,1965.3162
49,6225.7925,303.45544
49,3235.5005,7169.664
49,16216.937,3838.7354
49,19589.55,11017.415
49,18923.836,9358.731
49,11310.961,8325.4
49,15658.809,8423.014
49,10092.904,844.6531
49,6532.746,6007.477
49,17485.451,16181.003
49,15384.752,9757.472
49,7748.641,9990.577
49,6992.7905,9861.53
49,18385.285,1112.8641
49,12733.281,3259.8894
49,9378.219,14195.593
49,17811.596,2860.7708
49,5989.391,3993.9114
49,7915.715,4824.5996
49,2832.4646,5421.3457
49,18963.639,19803.453
49,15677.393,13886.392
49,19698.225,8173.2256
49,15481.682,15574.801
49,321.82477,15222.173
49,13161.5205,9267.113
49,19644.29,9048.009
49,13463.846,744.861
49,18822.908,18011.734
50,10000.0,10000.0
50,10100.559,10132.641
50,9136.7705,13342.002
50,9012.437,902.4853
50,14944.202,11312.811
50,10727.213,11156.308
50,3514.6985,7802.319
50,3621.9312,3535.71
50,16494.287,10258.262
50,10525.787,6155.192
50,5611.758,11544.589
50,3329.586,17822.4
50,19390.076,13838.2295
50,6440.721,12586.957
50,16394.992,13712.743
50,13976.794,19438.64
50,16817.332,9437.272
50,11380.822,2730.6106
50,13330.512,19753.582
50,2549.8516,12896.239
50,18391.082,8844.755
50,8560.621,9731.711
50,16022.807,16483.299
50,12041.499,16307.817
50,12315.785,10484.593
50,10132.279,13953.98
50,5192.9253,14809.884
50,12871.284,1353.8878
50,16878.068,3247.4702
50,9786.581,19962.31
50,8280.229,15911.73
50,9051.4375,1975.9246
50,12525.157,7092.224
50,19967.459,1962.7589
50,1975.1975,8611.978
50,5595.8955,6259.279
50,9311.018,10051.138
50,6888.899,18413.61
50,8418.807,12374.261
50,9740.199,15343.493
50,13969.759,9813.478
50,14179.3125,5085.378
50,18594.797,8443.151
50,3500.5237,9314.881
50,12465.24,8503.386
50,13720.0205,13062.411
50,16667.24,3499.5208
50,2514.783,19244.7
50,5293.4023,8689.858
50,11567.774,17614.2
50,16136.1875,1458.1499
50,13314.72,2825.0083
50,6147.217,585.68463
50,631.30786,18774.615
50,15740.468,18442.47
50,6621.397,6688.109
50,12929.224,4082.8774
50,16791.223,5897.617
50,13313.675,13826.732
50,12516.538,89.72586
50,9238.422,15863.952
50,15618.105,1162.1256
50,10151.011,196.91739
50,2221.0327,10391.923
50,11565.409,14309.124
50,609.58,19932.527
50,17.434683,15992.139
50,10785.055,7866.1943
50,5870.1597,14568.143
50,18822.525,10089.804
50,3713.774,753.41547
50,18560.303,1959.2035
50,1350.6055,5449.809
50,9424.434,19239.574
50,11332.773,7556.8423
50,9456.172,17887.77
50,12078.364,16653.607
50,8071.3696,15413.628
50,1669.5349,18653.314
50,10449.921,15345.343
50,14757.1875,17589.396
50,7443.7285,8829.597
50,11468.047,923.2084
50,12357.338,522.11786
50,5895.7075,10536.211
50,5327.0435,16702.324
50,17486.957,9817.118
50,9247.136,18297.902
50,10129.774,19859.916
50,13240.238,9657.939
50,1213.1477,17450.867
50,10673.157,2192.4873
50,13781.027,13203.892
50,646.91895,14696.445
50,13387.526,6101.3887
50,14277.255,9677.156
50,5659.1694,15888.833
50,9690.247,16207.619
50,18622.693,5292.496
50,15846.537,10385.971
50,19146.38,18836.219
50,8742.582,3876.002
50,17461.707,18973.318
50,16891.133,1376.6505
50,15091.021,15687.372
50,1530.3091,8797.167
50,8431.136,14113.132
50,5387.2827,9118.3955
50,123.56413,18788.629
50,18577.174,12452.874
50,12485.434,12423.486
50,1862.1101,8350.188
50,18723.697,9303.277
50,11085.551,13243.335
50,8197.388,13770.26
50,5736.5547,19391.594
50,10821.082,3042.6714
50,7366.8657,3552.0776
50,13394.315,11919.076
50,2919.7432,15398.802
50,14.746413,18508.934
50,13721.253,2508.866
50,12576.608,12873.69
50,16448.213,6326.1396
50,1768.2272,10464.799
50,1632.3254,3456.038
50,3425.7244,17409.812
50,2385.712,14751.027
50,18832.75,882.7602
50,15938.073,19219.705
50,6113.2476,6817.2144
50,12785.92,3309.9888
50,15049.467,4190.432
50,7355.3926,15706.488
50,2482.055,776.2469
50,16781.744,6071.693
50,14321.613,1945.4087
50,6906.2935,12123.948
50,10041.879,6810.993
50,15494.729,2027.9487
50,14226.063,15380.246
50,5201.822,15785.466
50,15358.119,2978.4277
50,6419.8115,3321.296
50,8557.259,17986.771
50,11841.329,2221.749
50,18029.805,15592.498
50,2891.1228,9393.945
50,17541.469,5361.531
50,3255.9077,6698.251
50,19801.246,19949.506
50,15851.789,1763.951
50,17793.262,8030.3027
50,10117.534,14114.661
50,7337.9824,12809.368
50,9780.741,8622.832
50,12237.127,11427.558
50,3964.1248,7007.667
50,7615.05,10475.949
50,6626.6177,14555.176
50,6990.2534,13705.963
50,16869.824,4571.381
50,19170.418,15165.603
50,8937.535,10454.235
50,17833.732,9416.295
50,12864.223,13478.29
50,1529.7941,4200.3823
50,4610.682,19602.514
50,16843.482,17712.291
50,17656.486,10682.674
50,16428.441,4063.12
50,2707.4302,1422.6293
50,13976.548,12625.905
50,3983.4626,15449.991
50,5942.9077,9249.514
50,3441.4841,16451.928
50,7545.5854,4040.2446
50,13952.641,11513.547
50,5709.3374,19937.07
50,8663.827,15146.987
50,14515.72,10387.773
50,2288.1423,8035.0996
50,485.9624,16933.693
50,13686.902,5885.168
50,2989.2827,904.92737
50,18381.014,11605.404
50,7326.0215,2663.9001
50,19211.814,4055.9587
50,10539.928,5870.373
50,6018.039,16095.205
50,1528.6664,12240.376
50,7188.5483,19026.916
51,10000.0,10000.0
51,6578.942,18828.27
51,8563.201,830.71814
51,3829.8408,3480.1626
51,4224.107,12604.22
51,8869.322,11630.743
51,17380.932,13324.779
51,1707.7388,4220.1074
51,11664.467,4378.1255
51,8679.381,2443.4607
51,8711.021,8957.435
51,13991.008,13582.132
51,17173.795,14956.548
51,11130.28,7848.953
51,8248.924,1477.798
51,12937.886,3005.1218
51,19566.59,16767.607
51,12901.659,1289.8186
51,1828.8545,8866.869
51,3417.2446,3497.4885
51,9957.315,10111.395
51,15627.269,8511.949
51,11957.97,6627.491
51,18968.863,15282.561
51,14718.134,2563.2222
51,10489.694,14097.65
51,2638.6252,5357.7456
51,6689.3047,9180.778
51,2119.175,17254.785
51,18748.303,19549.207
51,13560.499,3488.302
51,11353.959,15279.412
51,19907.28,2989.1091
51,11867.269,1501.6567
51,9694.197,2143.8223
51,9121.63,15418.596
