replica,service_times
34,180
34,180
34,180
34,180
34,180
34,180
34,180
34,180
34,180
34,180
34,180
34,180
34,180
34,180
34,180
34,180
34,180
34,180
34,180
34,180
34,180
34,180
34,180
34,180
34,180
34,180
34,180
34,180
34,180
34,180
34,180
34,180
34,180
34,180
34,180
34,180
34,180
34,180
34,180
34,180
34,180
34,180
34,180
34,180
34,180
34,180
34,180
34,180
34,180
34,180
34,180
34,180
34,180
34,180
34,180
34,180
34,180
34,180
34,180
34,180
34,180
34,180
34,180
34,180
34,180
34,180
34,180
34,180
34,180
34,180
34,180
34,180
34,180
34,180
34,180
34,180
34,180
34,180
34,180
34,180
34,180
34,180
34,180
34,180
34,180
34,180
34,180
34,180
34,180
34,180
34,180
34,180
34,180
34,180
34,180
35,0
35,180
35,180
35,180
35,180
35,180
35,180
35,180
35,180
35,180
35,180
35,180
35,180
35,180
35,180
35,180
35,180
35,180
35,180
35,180
35,180
35,180
35,180
35,180
35,180
35,180
35,180
35,180
35,180
35,180
35,180
35,180
35,180
35,180
35,180
35,180
35,180
35,180
35,180
35,180
35,180
35,180
35,180
35,180
35,180
35,180
35,180
35,180
35,180
35,180
35,180
35,180
35,180
35,180
35,180
35,180
35,180
35,180
35,180
35,180
35,180
35,180
35,180
35,180
35,180
35,180
35,180
35,180
35,180
35,180
35,180
35,180
35,180
35,180
35,180
35,180
35,180
35,180
35,180
35,180
35,180
35,180
35,180
35,180
35,180
35,180
35,180
35,180
35,180
35,180
35,180
35,180
35,180
35,180
35,180
35,180
35,180
35,180
35,180
35,180
35,180
35,180
35,180
35,180
35,180
35,180
35,180
35,180
35,180
35,180
35,180
35,180
35,180
35,180
35,180
35,180
35,180
35,180
35,180
35,180
35,180
35,180
35,180
35,180
35,180
35,180
35,180
35,180
35,180
35,180
35,180
35,180
35,180
35,180
35,180
35,180
35,180
35,180
35,180
35,180
35,180
35,180
35,180
35,180
35,180
35,180
35,180
35,180
35,180
35,180
35,180
35,180
35,180
35,180
35,180
35,180
35,180
35,180
35,180
35,180
35,180
35,180
35,180
35,180
35,180
35,180
35,180
35,180
35,180
35,180
35,180
35,180
35,180
35,180
35,180
35,180
35,180
35,180
35,180
35,180
35,180
35,180
35,180
35,180
35,180
35,180
35,180
35,180
35,180
35,180
35,180
35,180
35,180
35,180
35,180
35,180
35,180
35,180
35,180
35,180
35,180
35,180
35,180
35,180
35,180
35,180
35,180
35,180
35,180
35,180
35,180
35,180
35,180
35,180
35,180
35,180
35,180
35,180
35,180
35,180
36,0
36,180
36,180
36,180
36,180
36,180
36,180
36,180
36,180
36,180
36,180
36,180
36,180
36,180
36,180
36,180
36,180
36,180
36,180
36,180
36,180
36,180
36,180
36,180
36,180
36,180
36,180
36,180
36,180
36,180
36,180
36,180
36,180
36,180
36,180
36,180
36,180
36,180
36,180
36,180
36,180
36,180
36,180
36,180
36,180
36,180
36,180
36,180
36,180
36,180
36,180
36,180
36,180
36,180
36,180
36,180
36,180
36,180
36,180
36,180
36,180
36,180
36,180
36,180
36,180
36,180
36,180
36,180
36,180
36,180
36,180
36,180
36,180
36,180
36,180
36,180
36,180
36,180
36,180
36,180
36,180
36,180
36,180
36,180
36,180
36,180
36,180
36,180
36,180
36,180
36,180
36,180
36,180
36,180
36,180
36,180
36,180
36,180
36,180
36,180
36,180
36,180
36,180
36,180
36,180
36,180
36,180
36,180
36,180
36,180
36,180
36,180
36,180
36,180
36,180
36,180
36,180
36,180
36,180
36,180
36,180
36,180
36,180
36,180
36,180
36,180
36,180
36,180
36,180
36,180
36,180
36,180
36,180
36,180
36,180
36,180
36,180
36,180
36,180
36,180
36,180
36,180
36,180
36,180
36,180
36,180
36,180
36,180
36,180
36,180
36,180
36,180
36,180
36,180
36,180
36,180
36,180
36,180
36,180
36,180
36,180
36,180
36,180
36,180
36,180
36,180
36,180
36,180
36,180
36,180
36,180
36,180
36,180
36,180
36,180
36,180
36,180
36,180
36,180
36,180
36,180
36,180
36,180
36,180
36,180
36,180
36,180
36,180
36,180
36,180
36,180
36,180
37,0
37,180
37,180
37,180
37,180
37,180
37,180
37,180
37,180
37,180
37,180
37,180
37,180
37,180
37,180
37,180
37,180
37,180
37,180
37,180
37,180
37,180
37,180
37,180
37,180
37,180
37,180
37,180
37,180
37,180
37,180
37,180
37,180
37,180
37,180
37,180
37,180
37,180
37,180
37,180
37,180
37,180
37,180
37,180
37,180
37,180
37,180
37,180
37,180
37,180
37,180
37,180
37,180
37,180
37,180
37,180
37,180
37,180
37,180
37,180
37,180
37,180
37,180
37,180
37,180
37,180
37,180
37,180
37,180
37,180
37,180
37,180
37,180
37,180
37,180
37,180
37,180
37,180
37,180
37,180
37,180
37,180
37,180
37,180
37,180
37,180
37,180
37,180
37,180
37,180
37,180
37,180
37,180
37,180
37,180
37,180
37,180
37,180
37,180
37,180
37,180
37,180
37,180
37,180
37,180
37,180
37,180
37,180
37,180
37,180
37,180
37,180
37,180
37,180
37,180
37,180
37,180
37,180
37,180
37,180
37,180
37,180
37,180
37,180
37,180
37,180
37,180
37,180
37,180
37,180
37,180
37,180
37,180
37,180
37,180
37,180
37,180
37,180
37,180
37,180
37,180
37,180
37,180
37,180
37,180
37,180
37,180
37,180
37,180
37,180
37,180
37,180
37,180
37,180
37,180
37,180
37,180
37,180
37,180
37,180
37,180
37,180
37,180
37,180
37,180
37,180
37,180
37,180
37,180
37,180
37,180
37,180
37,180
37,180
37,180
37,180
37,180
37,180
37,180
37,180
37,180
37,180
37,180
37,180
37,180
37,180
37,180
37,180
37,180
37,180
37,180
37,180
37,180
37,180
37,180
37,180
37,180
37,180
37,180
37,180
38,0
38,180
38,180
38,180
38,180
38,180
38,180
38,180
38,180
38,180
38,180
38,180
38,180
38,180
38,180
38,180
38,180
38,180
38,180
38,180
38,180
38,180
38,180
38,180
38,180
38,180
38,180
38,180
38,180
38,180
38,180
38,180
38,180
38,180
38,180
38,180
38,180
38,180
38,180
38,180
38,180
38,180
38,180
38,180
38,180
38,180
38,180
38,180
38,180
38,180
38,180
38,180
38,180
38,180
38,180
38,180
38,180
38,180
38,180
38,180
38,180
38,180
38,180
38,180
38,180
38,180
38,180
38,180
38,180
38,180
38,180
38,180
38,180
38,180
38,180
38,180
38,180
38,180
38,180
38,180
38,180
38,180
38,180
38,180
38,180
38,180
38,180
38,180
38,180
38,180
38,180
38,180
38,180
38,180
38,180
38,180
38,180
38,180
38,180
38,180
38,180
38,180
38,180
38,180
38,180
38,180
38,180
38,180
38,180
38,180
38,180
38,180
38,180
38,180
38,180
38,180
38,180
38,180
38,180
38,180
38,180
38,180
38,180
38,180
38,180
38,180
38,180
38,180
38,180
38,180
38,180
38,180
38,180
38,180
38,180
38,180
38,180
38,180
38,180
38,180
38,180
38,180
38,180
38,180
38,180
38,180
38,180
38,180
38,180
38,180
38,180
38,180
38,180
38,180
38,180
38,180
38,180
38,180
38,180
38,180
38,180
38,180
38,180
38,180
38,180
38,180
38,180
38,180
38,180
38,180
38,180
38,180
38,180
38,180
38,180
38,180
38,180
38,180
38,180
38,180
38,180
38,180
38,180
38,180
38,180
38,180
38,180
38,180
38,180
38,180
38,180
38,180
38,180
38,180
38,180
38,180
38,180
38,180
38,180
38,180
38,180
38,180
38,180
38,180
38,180
38,180
38,180
38,180
38,180
38,180
39,0
39,180
39,180
39,180
39,180
39,180
39,180
39,180
39,180
39,180
39,180
39,180
39,180
39,180
39,180
39,180
39,180
39,180
39,180
39,180
39,180
39,180
39,180
39,180
39,180
39,180
39,180
39,180
39,180
39,180
39,180
39,180
39,180
39,180
39,180
39,180
39,180
39,180
39,180
39,180
39,180
39,180
39,180
39,180
39,180
39,180
39,180
39,180
39,180
39,180
39,180
39,180
39,180
39,180
39,180
39,180
39,180
39,180
39,180
39,180
39,180
39,180
39,180
39,180
39,180
39,180
39,180
39,180
39,180
39,180
39,180
39,180
39,180
39,180
39,180
39,180
39,180
39,180
39,180
39,180
39,180
39,180
39,180
39,180
39,180
39,180
39,180
39,180
39,180
39,180
39,180
39,180
39,180
39,180
39,180
39,180
39,180
39,180
39,180
39,180
39,180
39,180
39,180
39,180
39,180
39,180
39,180
39,180
39,180
39,180
39,180
39,180
39,180
39,180
39,180
39,180
39,180
39,180
39,180
39,180
39,180
39,180
39,180
39,180
39,180
39,180
39,180
39,180
39,180
39,180
39,180
39,180
39,180
39,180
39,180
39,180
39,180
39,180
39,180
39,180
39,180
39,180
39,180
39,180
39,180
39,180
39,180
39,180
39,180
39,180
39,180
39,180
39,180
39,180
39,180
39,180
39,180
39,180
39,180
39,180
39,180
39,180
39,180
39,180
39,180
39,180
39,180
39,180
39,180
39,180
39,180
39,180
39,180
39,180
39,180
39,180
39,180
39,180
39,180
39,180
39,180
39,180
39,180
39,180
39,180
39,180
39,180
39,180
39,180
39,180
39,180
39,180
39,180
39,180
39,180
39,180
39,180
39,180
39,180
39,180
39,180
39,180
39,180
39,180
40,0
40,180
40,180
40,180
40,180
40,180
40,180
40,180
40,180
40,180
40,180
40,180
40,180
40,180
40,180
40,180
40,180
40,180
40,180
40,180
40,180
40,180
40,180
40,180
40,180
40,180
40,180
40,180
40,180
40,180
40,180
40,180
40,180
40,180
40,180
40,180
40,180
40,180
40,180
40,180
40,180
40,180
40,180
40,180
40,180
40,180
40,180
40,180
40,180
40,180
40,180
40,180
40,180
40,180
40,180
40,180
40,180
40,180
40,180
40,180
40,180
40,180
40,180
40,180
40,180
40,180
40,180
40,180
40,180
40,180
40,180
40,180
40,180
40,180
40,180
40,180
40,180
40,180
40,180
40,180
40,180
40,180
40,180
40,180
40,180
40,180
40,180
40,180
40,180
40,180
40,180
40,180
40,180
40,180
40,180
40,180
40,180
40,180
40,180
40,180
40,180
40,180
40,180
40,180
40,180
40,180
40,180
40,180
40,180
40,180
40,180
40,180
40,180
40,180
40,180
40,180
40,180
40,180
40,180
40,180
40,180
40,180
40,180
40,180
40,180
40,180
40,180
40,180
40,180
40,180
40,180
40,180
40,180
40,180
40,180
40,180
40,180
40,180
40,180
40,180
40,180
40,180
40,180
40,180
40,180
40,180
40,180
40,180
40,180
40,180
40,180
40,180
40,180
40,180
40,180
40,180
40,180
40,180
40,180
40,180
40,180
40,180
40,180
40,180
40,180
40,180
40,180
40,180
40,180
40,180
40,180
40,180
40,180
40,180
40,180
40,180
40,180
40,180
40,180
40,180
40,180
40,180
40,180
40,180
40,180
40,180
40,180
40,180
40,180
40,180
40,180
40,180
40,180
40,180
40,180
40,180
40,180
40,180
40,180
40,180
40,180
40,180
40,180
40,180
40,180
40,180
40,180
40,180
40,180
40,180
40,180
40,180
40,180
40,180
40,180
40,180
40,180
40,180
40,180
40,180
40,180
40,180
40,180
40,180
40,180
40,180
40,180
40,180
41,0
41,180
41,180
41,180
41,180
41,180
41,180
41,180
41,180
41,180
41,180
41,180
41,180
41,180
41,180
41,180
41,180
41,180
41,180
41,180
41,180
41,180
41,180
41,180
41,180
41,180
41,180
41,180
41,180
41,180
41,180
41,180
41,180
41,180
41,180
41,180
41,180
41,180
41,180
41,180
41,180
41,180
41,180
41,180
41,180
41,180
41,180
41,180
41,180
41,180
41,180
41,180
41,180
41,180
41,180
41,180
41,180
41,180
41,180
41,180
41,180
41,180
41,180
41,180
41,180
41,180
41,180
41,180
41,180
41,180
41,180
41,180
41,180
41,180
41,180
41,180
41,180
41,180
41,180
41,180
41,180
41,180
41,180
41,180
41,180
41,180
41,180
41,180
41,180
41,180
41,180
41,180
41,180
41,180
41,180
41,180
41,180
41,180
41,180
41,180
41,180
41,180
41,180
41,180
41,180
41,180
41,180
41,180
41,180
41,180
41,180
41,180
41,180
41,180
41,180
41,180
41,180
41,180
41,180
41,180
41,180
41,180
41,180
41,180
41,180
41,180
41,180
41,180
41,180
41,180
41,180
41,180
41,180
41,180
41,180
41,180
41,180
41,180
41,180
41,180
41,180
41,180
41,180
41,180
41,180
41,180
41,180
41,180
41,180
41,180
41,180
41,180
41,180
41,180
41,180
41,180
41,180
41,180
41,180
41,180
41,180
41,180
41,180
41,180
41,180
41,180
41,180
41,180
41,180
41,180
41,180
41,180
41,180
41,180
41,180
41,180
41,180
41,180
41,180
41,180
41,180
41,180
41,180
41,180
41,180
41,180
41,180
41,180
41,180
41,180
41,180
41,180
41,180
41,180
41,180
41,180
41,180
41,180
41,180
41,180
41,180
41,180
41,180
41,180
41,180
41,180
41,180
41,180
41,180
41,180
41,180
41,180
41,180
41,180
41,180
41,180
41,180
41,180
41,180
41,180
41,180
41,180
41,180
41,180
41,180
41,180
41,180
41,180
41,180
42,0
42,180
42,180
42,180
42,180
42,180
42,180
42,180
42,180
42,180
42,180
42,180
42,180
42,180
42,180
42,180
42,180
42,180
42,180
42,180
42,180
42,180
42,180
42,180
42,180
42,180
42,180
42,180
42,180
42,180
42,180
42,180
42,180
42,180
42,180
42,180
42,180
42,180
42,180
42,180
42,180
42,180
42,180
42,180
42,180
42,180
42,180
42,180
42,180
42,180
42,180
42,180
42,180
42,180
42,180
42,180
42,180
42,180
42,180
42,180
42,180
42,180
42,180
42,180
42,180
42,180
42,180
42,180
42,180
42,180
42,180
42,180
42,180
42,180
42,180
42,180
42,180
42,180
42,180
42,180
42,180
42,180
42,180
42,180
42,180
42,180
42,180
42,180
42,180
42,180
42,180
42,180
42,180
42,180
42,180
42,180
42,180
42,180
42,180
42,180
42,180
42,180
42,180
42,180
42,180
42,180
42,180
42,180
42,180
42,180
42,180
42,180
42,180
42,180
42,180
42,180
42,180
42,180
42,180
42,180
42,180
42,180
42,180
42,180
42,180
42,180
42,180
42,180
42,180
42,180
42,180
42,180
42,180
42,180
42,180
42,180
42,180
42,180
42,180
42,180
42,180
42,180
42,180
42,180
42,180
42,180
42,180
42,180
42,180
42,180
42,180
42,180
42,180
42,180
42,180
42,180
42,180
42,180
42,180
42,180
42,180
42,180
42,180
42,180
42,180
42,180
42,180
42,180
42,180
42,180
42,180
42,180
42,180
42,180
42,180
42,180
42,180
42,180
42,180
42,180
42,180
42,180
42,180
42,180
42,180
42,180
42,180
42,180
42,180
42,180
43,0
43,180
43,180
43,180
43,180
43,180
43,180
43,180
43,180
43,180
43,180
43,180
43,180
43,180
43,180
43,180
43,180
43,180
43,180
43,180
43,180
43,180
43,180
43,180
43,180
43,180
43,180
43,180
43,180
43,180
43,180
43,180
43,180
43,180
43,180
43,180
43,180
43,180
43,180
43,180
43,180
43,180
43,180
43,180
43,180
43,180
43,180
43,180
43,180
43,180
43,180
43,180
43,180
43,180
43,180
43,180
43,180
43,180
43,180
43,180
43,180
43,180
43,180
43,180
43,180
43,180
43,180
43,180
43,180
43,180
43,180
43,180
43,180
43,180
43,180
43,180
43,180
43,180
43,180
43,180
43,180
43,180
43,180
43,180
43,180
43,180
43,180
43,180
43,180
43,180
43,180
43,180
43,180
43,180
43,180
43,180
43,180
43,180
43,180
43,180
43,180
43,180
43,180
43,180
43,180
43,180
43,180
43,180
43,180
43,180
43,180
43,180
43,180
43,180
43,180
43,180
43,180
43,180
43,180
43,180
43,180
43,180
43,180
43,180
43,180
43,180
43,180
43,180
43,180
43,180
43,180
43,180
43,180
43,180
43,180
43,180
43,180
43,180
43,180
43,180
43,180
43,180
43,180
43,180
43,180
43,180
43,180
43,180
43,180
43,180
43,180
43,180
43,180
43,180
43,180
43,180
43,180
43,180
43,180
43,180
43,180
43,180
43,180
43,180
43,180
43,180
43,180
43,180
43,180
43,180
43,180
43,180
43,180
43,180
43,180
43,180
43,180
43,180
43,180
43,180
43,180
43,180
43,180
43,180
43,180
43,180
43,180
43,180
43,180
43,180
43,180
43,180
43,180
44,0
44,180
44,180
44,180
44,180
44,180
44,180
44,180
44,180
44,180
44,180
44,180
44,180
44,180
44,180
44,180
44,180
44,180
44,180
44,180
44,180
44,180
44,180
44,180
44,180
44,180
44,180
44,180
44,180
44,180
44,180
44,180
44,180
44,180
44,180
44,180
44,180
44,180
44,180
44,180
44,180
44,180
44,180
44,180
44,180
44,180
44,180
44,180
44,180
44,180
44,180
44,180
44,180
44,180
44,180
44,180
44,180
44,180
44,180
44,180
44,180
44,180
44,180
44,180
44,180
44,180
44,180
44,180
44,180
44,180
44,180
44,180
44,180
44,180
44,180
44,180
44,180
44,180
44,180
44,180
44,180
44,180
44,180
44,180
44,180
44,180
44,180
44,180
44,180
44,180
44,180
44,180
44,180
44,180
44,180
44,180
44,180
44,180
44,180
44,180
44,180
44,180
44,180
44,180
44,180
44,180
44,180
44,180
44,180
44,180
44,180
44,180
44,180
44,180
44,180
44,180
44,180
44,180
44,180
44,180
44,180
44,180
44,180
44,180
44,180
44,180
44,180
44,180
44,180
44,180
44,180
44,180
44,180
44,180
44,180
44,180
44,180
44,180
44,180
44,180
44,180
44,180
44,180
44,180
44,180
44,180
44,180
44,180
44,180
44,180
44,180
44,180
44,180
44,180
44,180
44,180
44,180
44,180
44,180
44,180
44,180
44,180
44,180
44,180
44,180
44,180
44,180
44,180
44,180
44,180
44,180
44,180
44,180
44,180
44,180
44,180
44,180
44,180
44,180
44,180
44,180
44,180
44,180
44,180
44,180
44,180
44,180
44,180
44,180
44,180
44,180
44,180
44,180
44,180
44,180
44,180
45,0
45,180
45,180
45,180
45,180
45,180
45,180
45,180
45,180
45,180
45,180
45,180
45,180
45,180
45,180
45,180
45,180
45,180
45,180
45,180
45,180
45,180
45,180
45,180
45,180
45,180
45,180
45,180
45,180
45,180
45,180
45,180
45,180
45,180
45,180
45,180
45,180
45,180
45,180
45,180
45,180
45,180
45,180
45,180
45,180
45,180
45,180
45,180
45,180
45,180
45,180
45,180
45,180
45,180
45,180
45,180
45,180
45,180
45,180
45,180
45,180
45,180
45,180
45,180
45,180
45,180
45,180
45,180
45,180
45,180
45,180
45,180
45,180
45,180
45,180
45,180
45,180
45,180
45,180
45,180
45,180
45,180
45,180
45,180
45,180
45,180
45,180
45,180
45,180
45,180
45,180
45,180
45,180
45,180
45,180
45,180
45,180
45,180
45,180
45,180
45,180
45,180
45,180
45,180
45,180
45,180
45,180
45,180
45,180
45,180
45,180
45,180
45,180
45,180
45,180
45,180
45,180
45,180
45,180
45,180
45,180
45,180
45,180
45,180
45,180
45,180
45,180
45,180
45,180
45,180
45,180
45,180
45,180
45,180
45,180
45,180
45,180
45,180
45,180
45,180
45,180
45,180
45,180
45,180
45,180
45,180
45,180
45,180
45,180
45,180
45,180
45,180
45,180
45,180
45,180
45,180
45,180
45,180
45,180
45,180
45,180
45,180
45,180
45,180
45,180
45,180
45,180
45,180
45,180
45,180
45,180
45,180
45,180
45,180
45,180
45,180
45,180
45,180
45,180
45,180
45,180
45,180
45,180
45,180
45,180
45,180
45,180
45,180
45,180
45,180
45,180
45,180
45,180
45,180
46,0
46,180
46,180
46,180
46,180
46,180
46,180
46,180
46,180
46,180
46,180
46,180
46,180
46,180
46,180
46,180
46,180
46,180
46,180
46,180
46,180
46,180
46,180
46,180
46,180
46,180
46,180
46,180
46,180
46,180
46,180
46,180
46,180
46,180
46,180
46,180
46,180
46,180
46,180
46,180
46,180
46,180
46,180
46,180
46,180
46,180
46,180
46,180
46,180
46,180
46,180
46,180
46,180
46,180
46,180
46,180
46,180
46,180
46,180
46,180
46,180
46,180
46,180
46,180
46,180
46,180
46,180
46,180
46,180
46,180
46,180
46,180
46,180
46,180
46,180
46,180
46,180
46,180
46,180
46,180
46,180
46,180
46,180
46,180
46,180
46,180
46,180
46,180
46,180
46,180
46,180
46,180
46,180
46,180
46,180
46,180
46,180
46,180
46,180
46,180
46,180
46,180
46,180
46,180
46,180
46,180
46,180
46,180
46,180
46,180
46,180
46,180
46,180
46,180
46,180
46,180
46,180
46,180
46,180
46,180
46,180
46,180
46,180
46,180
46,180
46,180
46,180
46,180
46,180
46,180
46,180
46,180
46,180
46,180
46,180
46,180
46,180
46,180
46,180
46,180
46,180
46,180
46,180
46,180
46,180
46,180
46,180
46,180
46,180
46,180
46,180
46,180
46,180
46,180
46,180
46,180
46,180
46,180
46,180
46,180
46,180
46,180
46,180
46,180
46,180
46,180
46,180
46,180
46,180
46,180
46,180
46,180
46,180
46,180
46,180
46,180
46,180
46,180
46,180
46,180
46,180
46,180
46,180
46,180
46,180
46,180
46,180
46,180
46,180
46,180
46,180
46,180
46,180
46,180
46,180
46,180
46,180
46,180
46,180
46,180
47,0
47,180
47,180
47,180
47,180
47,180
47,180
47,180
47,180
47,180
47,180
47,180
47,180
47,180
47,180
47,180
47,180
47,180
47,180
47,180
47,180
47,180
47,180
47,180
47,180
47,180
47,180
47,180
47,180
47,180
47,180
47,180
47,180
47,180
47,180
47,180
47,180
47,180
47,180
47,180
47,180
47,180
47,180
47,180
47,180
47,180
47,180
47,180
47,180
47,180
47,180
47,180
47,180
47,180
47,180
47,180
47,180
47,180
47,180
47,180
47,180
47,180
47,180
47,180
47,180
47,180
47,180
47,180
47,180
47,180
47,180
47,180
47,180
47,180
47,180
47,180
47,180
47,180
47,180
47,180
47,180
47,180
47,180
47,180
47,180
47,180
47,180
47,180
47,180
47,180
47,180
47,180
47,180
47,180
47,180
47,180
47,180
47,180
47,180
47,180
47,180
47,180
47,180
47,180
47,180
47,180
47,180
47,180
47,180
47,180
47,180
47,180
47,180
47,180
47,180
47,180
47,180
47,180
47,180
47,180
47,180
47,180
47,180
47,180
47,180
47,180
47,180
47,180
47,180
47,180
47,180
47,180
47,180
47,180
47,180
47,180
47,180
47,180
47,180
47,180
47,180
47,180
47,180
47,180
47,180
47,180
47,180
47,180
47,180
47,180
47,180
47,180
47,180
47,180
47,180
47,180
47,180
47,180
47,180
47,180
47,180
47,180
47,180
47,180
47,180
47,180
47,180
47,180
47,180
47,180
47,180
47,180
47,180
47,180
47,180
47,180
47,180
47,180
47,180
47,180
47,180
47,180
47,180
47,180
47,180
47,180
47,180
47,180
47,180
47,180
47,180
47,180
47,180
47,180
47,180
47,180
47,180
47,180
47,180
47,180
47,180
47,180
47,180
47,180
47,180
47,180
47,180
47,180
47,180
47,180
47,180
47,180
47,180
48,0
48,180
48,180
48,180
48,180
48,180
48,180
48,180
48,180
48,180
48,180
48,180
48,180
48,180
48,180
48,180
48,180
48,180
48,180
48,180
48,180
48,180
48,180
48,180
48,180
48,180
48,180
48,180
48,180
48,180
48,180
48,180
48,180
48,180
48,180
48,180
48,180
48,180
48,180
48,180
48,180
48,180
48,180
48,180
48,180
48,180
48,180
48,180
48,180
48,180
48,180
48,180
48,180
48,180
48,180
48,180
48,180
48,180
48,180
48,180
48,180
48,180
48,180
48,180
48,180
48,180
48,180
48,180
48,180
48,180
48,180
48,180
48,180
48,180
48,180
48,180
48,180
48,180
48,180
48,180
48,180
48,180
48,180
48,180
48,180
48,180
48,180
48,180
48,180
48,180
48,180
48,180
48,180
48,180
48,180
48,180
48,180
48,180
48,180
48,180
48,180
48,180
48,180
48,180
48,180
48,180
48,180
48,180
48,180
48,180
48,180
48,180
48,180
48,180
48,180
48,180
48,180
48,180
48,180
48,180
48,180
48,180
48,180
48,180
48,180
48,180
48,180
48,180
48,180
48,180
48,180
48,180
48,180
48,180
48,180
48,180
48,180
48,180
48,180
48,180
48,180
48,180
48,180
48,180
48,180
48,180
48,180
48,180
48,180
48,180
48,180
48,180
48,180
48,180
48,180
48,180
48,180
48,180
48,180
48,180
48,180
48,180
48,180
48,180
48,180
48,180
48,180
48,180
48,180
48,180
48,180
48,180
48,180
48,180
48,180
48,180
48,180
48,180
48,180
48,180
48,180
48,180
48,180
48,180
48,180
48,180
48,180
48,180
48,180
48,180
48,180
48,180
48,180
48,180
48,180
48,180
48,180
48,180
48,180
49,0
49,180
49,180
49,180
49,180
49,180
49,180
49,180
49,180
49,180
49,180
49,180
49,180
49,180
49,180
49,180
49,180
49,180
49,180
49,180
49,180
49,180
49,180
49,180
49,180
49,180
49,180
49,180
49,180
49,180
49,180
49,180
49,180
49,180
49,180
49,180
49,180
49,180
49,180
49,180
49,180
49,180
49,180
49,180
49,180
49,180
49,180
49,180
49,180
49,180
49,180
49,180
49,180
49,180
49,180
49,180
49,180
49,180
49,180
49,180
49,180
49,180
49,180
49,180
49,180
49,180
49,180
49,180
49,180
49,180
49,180
49,180
49,180
49,180
49,180
49,180
49,180
49,180
49,180
49,180
49,180
49,180
49,180
49,180
49,180
49,180
49,180
49,180
49,180
49,180
49,180
49,180
49,180
49,180
49,180
49,180
49,180
49,180
49,180
49,180
49,180
49,180
49,180
49,180
49,180
49,180
49,180
49,180
49,180
49,180
49,180
49,180
49,180
49,180
49,180
49,180
49,180
49,180
49,180
49,180
49,180
49,180
49,180
49,180
49,180
49,180
49,180
49,180
49,180
49,180
49,180
49,180
49,180
49,180
49,180
49,180
49,180
49,180
49,180
49,180
49,180
49,180
49,180
49,180
49,180
49,180
49,180
49,180
49,180
49,180
49,180
49,180
49,180
49,180
49,180
49,180
49,180
49,180
49,180
49,180
49,180
49,180
49,180
49,180
49,180
49,180
49,180
49,180
49,180
49,180
49,180
49,180
49,180
49,180
49,180
49,180
49,180
49,180
49,180
49,180
49,180
49,180
49,180
49,180
49,180
49,180
49,180
49,180
49,180
49,180
49,180
49,180
49,180
49,180
49,180
49,180
49,180
49,180
49,180
49,180
49,180
49,180
49,180
50,0
50,180
50,180
50,180
50,180
50,180
50,180
50,180
50,180
50,180
50,180
50,180
50,180
50,180
50,180
50,180
50,180
50,180
50,180
50,180
50,180
50,180
50,180
50,180
50,180
50,180
50,180
50,180
50,180
50,180
50,180
50,180
50,180
50,180
50,180
50,180
50,180
50,180
50,180
50,180
50,180
50,180
50,180
50,180
50,180
50,180
50,180
50,180
50,180
50,180
50,180
50,180
50,180
50,180
50,180
50,180
50,180
50,180
50,180
50,180
50,180
50,180
50,180
50,180
50,180
50,180
50,180
50,180
50,180
50,180
50,180
50,180
50,180
50,180
50,180
50,180
50,180
50,180
50,180
50,180
50,180
50,180
50,180
50,180
50,180
50,180
50,180
50,180
50,180
50,180
50,180
50,180
50,180
50,180
50,180
50,180
50,180
50,180
50,180
50,180
50,180
50,180
50,180
50,180
50,180
50,180
50,180
50,180
50,180
50,180
50,180
50,180
50,180
50,180
50,180
50,180
50,180
50,180
50,180
50,180
50,180
50,180
50,180
50,180
50,180
50,180
50,180
50,180
50,180
50,180
50,180
50,180
50,180
50,180
50,180
50,180
50,180
50,180
50,180
50,180
50,180
50,180
50,180
50,180
50,180
50,180
50,180
50,180
50,180
50,180
50,180
50,180
50,180
50,180
50,180
50,180
50,180
50,180
50,180
50,180
50,180
50,180
50,180
50,180
50,180
50,180
50,180
50,180
50,180
50,180
50,180
50,180
50,180
50,180
50,180
50,180
50,180
50,180
50,180
50,180
50,180
50,180
50,180
50,180
51,0
51,180
51,180
51,180
51,180
51,180
51,180
51,180
51,180
51,180
51,180
51,180
51,180
51,180
51,180
51,180
51,180
51,180
51,180
51,180
51,180
51,180
51,180
51,180
51,180
51,180
51,180
51,180
51,180
51,180
51,180
51,180
51,180
51,180
51,180
51,180
51,180
51,180
51,180
51,180
51,180
51,180
51,180
51,180
51,180
51,180
51,180
51,180
51,180
51,180
51,180
51,180
51,180
51,180
51,180
51,180
51,180
51,180
51,180
51,180
51,180
51,180
51,180
51,180
51,180
51,180
51,180
51,180
51,180
51,180
51,180
51,180
51,180
51,180
51,180
51,180
51,180
51,180
51,180
51,180
51,180
51,180
51,180
51,180
51,180
51,180
51,180
51,180
51,180
51,180
51,180
51,180
51,180
51,180
51,180
51,180
51,180
51,180
51,180
51,180
51,180
51,180
51,180
51,180
51,180
51,180
51,180
51,180
51,180
51,180
51,180
51,180
51,180
51,180
51,180
51,180
51,180
51,180
51,180
51,180
51,180
51,180
51,180
51,180
51,180
51,180
51,180
51,180
51,180
51,180
51,180
51,180
51,180
51,180
51,180
51,180
51,180
51,180
51,180
51,180
51,180
51,180
51,180
51,180
51,180
51,180
51,180
51,180
